"New Zealand Schools Directory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A list of New Zealand schools including contact details, institution information, regional information and decile information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"^Email addresses are only listed for schools that agreed to have their email publicly released. Persons or organisations wishing to send email material to individuals or organisations whose email addresses appear in this directory must comply with the requirements of the Unsolicited Electronic Messages Act 2007.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"*Principal names are available for State and State Integrated Schools. Principal names for Private Schools are provided where available.  The most up to date information that we have available has been provided.  Recent changes may not be reflected.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Roll data as at 1 September 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Regional Council: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Territorial Authority: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School Type: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School Authority: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School Gender: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Definition: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School Number,School Name,Telephone,Fax,Email^,Principal*,School Website,Street,Suburb,Town / City,Postal Address,Postal Address Suburb,Postal Address City,Postal Code,Urban Area,School Type,Definition,Authority,Donations,Gender of Students,Territorial Authority,Regional Council,Ministry of Education Local Office,Education Region,General Electorate,Māori Electorate,Area Unit,Ward,Community of Learning ID,Community of Learning Name,Latitude,Longitude,Isolation Index,Decile,Total School Roll,European / Pākehā,Māori,Pacific,Asian,MELAA,Other,International
1800,Manawaru School,07 884 6691,07 884 6500,office@manawaru.school.nz,Rosemary Hendrikse,http://www.manawaru.school.nz,Manawaru Road,,Te Aroha,Manawaru Road RD 1,,Te Aroha,3391,Rural Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Matamata-Piako District,Waikato Region,Hamilton,Waikato,Waikato,Hauraki-Waikato,Waihou-Walton,Te Aroha Ward,99202,Te Aroha Kāhui Ako,-37.633176,175.763674,0.94,6,79,51,12,0,12,3,1,0
1806,Te Kura Mana Maori Maraenui,07 325 2688,07 325 2688,maraenui@kura.org.nz,Annie Mohi,http://www.kura.org.nz,11 Maraenui Pa Road,,Opotiki,P O Box 446,,Opotiki,3162,Rural Area,Full Primary,Kura Kaupapa Maori,State,Donations should not be requested unless for a school camp,Co-Educational,Opotiki District,Bay of Plenty Region,Rotorua,Bay of Plenty/Waiariki,East Coast,Waiariki,Cape Runaway,Coast Ward,,,-37.873301,177.583885,3.35,1,46,0,46,0,0,0,0,0
1808,Marotiri School,07 372 8273,07 372 8274,adminoffice@marotiri.school.nz,Rose Symes,http://www.marotiri.school.nz,1569 State Highway 32,Marotiri,Mangakino,1569 State Highway 32 RD 1,,Mangakino,3492,Rural Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Taupo District,Waikato Region,Rotorua,Bay of Plenty/Waiariki,Taupo,Te Tai Hauauru,Marotiri,Mangakino-Pouakani Ward,99020,Taupō Community of Schools,-38.543628,175.819589,1.10,6,117,83,32,1,0,0,1,0
1809,Te Kura Mana Maori o Matahi,07 312 3153,07 312 3158,adminmatahi@matahi.school.nz,George Hillman,,1176B Matahi Valley Road,,Matahi,1176B Matahi Valley Road RD 1,,Waimana,3196,Rural Area,Full Primary,Kura Kaupapa Maori,State,Donations should not be requested unless for a school camp,Co-Educational,Whakatane District,Bay of Plenty Region,Rotorua,Bay of Plenty/Waiariki,East Coast,Waiariki,Urewera,Taneatua-Waimana Ward,,,-38.259210,177.110107,2.41,1,20,0,20,0,0,0,0,0
1811,Te Kura o Te Moutere O Matakana,07 548 0572,,office@tktmmatakana.school.nz,Julian Rolleston,http://www.tktmmatakana.school.nz,183 Opureora Road,Matakana Island,Tauranga,Counter Delivery,Matakana Island Postcentre,Tauranga,3136,Rural Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Western Bay of Plenty District,Bay of Plenty Region,Rotorua,Bay of Plenty/Waiariki,Coromandel,Waiariki,Matakana Island,Katikati-Waihi Beach Ward,99212,Tauranga Moana Kāhui Ako,-37.609834,176.083102,0.80,2,38,1,37,0,0,0,0,0
1812,Matamata Intermediate,07 888 7221,07 888 8297,office@matamataint.school.nz,Debbie Currie,http://www.matamataintermediate.school.nz,Smith Street,,Matamata,Smith Street,,Matamata,3400,Minor Urban Area,Intermediate,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Matamata-Piako District,Waikato Region,Hamilton,Waikato,Waikato,Hauraki-Waikato,Matamata South,Matamata Ward,99104,Matamata Community of Learning,-37.815755,175.765335,0.78,5,386,256,99,6,19,5,1,0
1813,Matamata Primary School,07 888 8566,07 888 8566,office@matamataprimary.school.nz,Glenn MacPherson,http://www.matamataprimary.school.nz,115A Broadway,,Matamata,P O Box 25,,Matamata,3440,Minor Urban Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Matamata-Piako District,Waikato Region,Hamilton,Waikato,Waikato,Hauraki-Waikato,Matamata South,Matamata Ward,99104,Matamata Community of Learning,-37.811744,175.776820,0.75,6,458,323,85,11,30,7,2,0
1814,Matangi School,07 829 5735,07 829 5716,office@matangi.school.nz,Helena Kirkham (Acting),http://www.matangi.school.nz,599 Matangi Road,,Matangi,P O Box 11,,Matangi,3260,Main Urban Area,Contributing,Not Applicable,State,Donations may be requested,Co-Educational,Waikato District,Waikato Region,Hamilton,Waikato,Waikato,Hauraki-Waikato,Matangi,Eureka Ward,99057,Hillcrest Kāhui Ako,-37.803586,175.393697,0.26,10,193,150,32,1,5,5,0,0
1815,Te Kura o Matapihi,07 578 5439,07 578 5439,office@matapihi.school.nz,Te Aoterangi Moore,http://www.matapihi.school.nz,398 Matapihi Road,Matapihi,Tauranga,398 Matapihi Road RD 5,,Tauranga,3175,Main Urban Area,Full Primary,Designated Character School,State,Donations should not be requested unless for a school camp,Co-Educational,Tauranga City,Bay of Plenty Region,Rotorua,Bay of Plenty/Waiariki,Bay of Plenty,Waiariki,Matapihi,Mount Maunganui-Papamoa Ward,99212,Tauranga Moana Kāhui Ako,-37.697147,176.194451,0.64,3,195,0,195,0,0,0,0,0
1818,Matata School,07 322 2004,07 322 2004,admin@matata.school.nz,Tania Raynes,http://www.matata.school.nz,43 Pollen Street,,Matata,43 Pollen Street RD 4,,Whakatane,3194,Rural Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Whakatane District,Bay of Plenty Region,Rotorua,Bay of Plenty/Waiariki,East Coast,Waiariki,Matata,Rangitaiki Ward,99038,Pūtauaki ki Rangitaiki Kāhui Ako,-37.893318,176.759104,1.54,4,93,24,66,0,1,2,0,0
1819,Matatoki School,07 868 1079,07 868 1254,office@matatoki.school.nz,Thomas Cochrane,http://www.matatoki.school.nz/,State Highway 26,Matatoki,Thames,Paeroa Kopu Road RD 1,,Thames,3578,Rural Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Thames-Coromandel District,Waikato Region,Hamilton,Waikato,Coromandel,Hauraki-Waikato,Hikuai,Thames Ward,99087,Te Kāhui Ako o Te Kauaeranga (Thames Community of Learning),-37.206692,175.603397,1.36,5,88,61,25,1,0,1,0,0
1820,Matua School,07 576 9027,07 576 4318,office@matua.school.nz,Marcus Norrish,http://www.matua.school.nz,145 Levers Road,Matua,Tauranga,145 Levers Road,Matua,Tauranga,3110,Main Urban Area,Contributing,Not Applicable,State,Donations may be requested,Co-Educational,Tauranga City,Bay of Plenty Region,Rotorua,Bay of Plenty/Waiariki,Tauranga,Waiariki,Matua,Otumoetai-Pyes Pa Ward,99036,Ōtūmoetai Community of Learning,-37.665157,176.129675,0.51,9,542,394,68,6,44,18,1,11
1821,Maungatapu School,07 544 0858,07 544 2028,office@maungatapu.school.nz,Andre Bennett,http://www.maungatapu.school.nz,164 Maungatapu Road,Maungatapu-Tauranga,Tauranga,P O Box 7041,Maungatapu,Tauranga,3148,Main Urban Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Tauranga City,Bay of Plenty Region,Rotorua,Bay of Plenty/Waiariki,Bay of Plenty,Waiariki,Maungatapu,Te Papa-Welcome Bay Ward,,,-37.721897,176.173783,0.52,5,534,233,254,7,31,4,5,0
1823,Melville Intermediate,07 848 9008,07 848 9009,office@melvilleintermediate.school.nz,Louise Handley (Acting),http://www.melvilleintermediate.school.nz,Mount View Road,Melville,Hamilton,Mount View Road,Melville,Hamilton,3206,Main Urban Area,Intermediate,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Hamilton City,Waikato Region,Hamilton,Waikato,Hamilton West,Hauraki-Waikato,Melville,West Ward,99105,Te Kaahui Ako o Mangakootukutuku,-37.813090,175.280580,0.07,3,267,64,155,18,18,10,2,0
1824,Melville Primary School,07 843 5369,07 843 5359,busadmin@melville.school.nz,Bronwyn Haitana,http://www.melville.school.nz,101 Ohaupo Road,Melville,Hamilton,101 Ohaupo Road,Melville,Hamilton,3206,Main Urban Area,Contributing,Bilingual Year 7 and Year 8 School,State,Donations should not be requested unless for a school camp,Co-Educational,Hamilton City,Waikato Region,Hamilton,Waikato,Hamilton West,Hauraki-Waikato,Melville,West Ward,99105,Te Kaahui Ako o Mangakootukutuku,-37.814238,175.283492,0.07,2,250,14,182,27,13,12,2,0
1825,Merivale School,07 578 6900,07 578 6900,admin@merivale.school.nz,Thomas Paekau,http://www.merivale.school.nz,25 Kesteven Avenue,,Tauranga,25 Kesteven Avenue,Parkvale,Tauranga,3112,Main Urban Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Tauranga City,Bay of Plenty Region,Rotorua,Bay of Plenty/Waiariki,Tauranga,Waiariki,Yatton Park,Te Papa-Welcome Bay Ward,99085,Tauranga Peninsula Kāhui Ako,-37.720485,176.143844,0.49,1,195,26,138,27,4,0,0,0
1826,Mihi School,07 333 8249,07 333 8249,secretary@mihi.school.nz,Kim Graham,http://www.mihi.school.nz,76 Springs Road,,Reporoa,76 Springs Road RD 2,,Reporoa,3083,Rural Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Rotorua District,Waikato Region,Rotorua,Bay of Plenty/Waiariki,Rotorua,Waiariki,Golden Springs,Area Outside Ward,99133,Reporoa Community of Learning,-38.470969,176.296934,1.25,2,26,3,23,0,0,0,0,0
1827,Miller Avenue School,07 862 8602,07 862 8601,office@millerave.school.nz,Richard Wilkinson,http://www.millerave.school.nz,Miller Avenue,,Paeroa,30 Miller Avenue,,Paeroa,3600,Minor Urban Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Hauraki District,Waikato Region,Hamilton,Waikato,Coromandel,Hauraki-Waikato,Paeroa,Paeroa Ward,99070,Ohinemuri Community of Learning,-37.371748,175.672063,1.26,2,125,32,81,3,6,1,2,0
1829,Moanataiari School,07 868 6504,07 868 5679,office@moana.school.nz,Pamela Kruger (Acting),http://www.moana.school.nz,101 Kuranui Street,Moanataiari,Thames,101 Kuranui Street,,Thames,3500,Minor Urban Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Thames-Coromandel District,Waikato Region,Hamilton,Waikato,Coromandel,Hauraki-Waikato,Moanataiari,Thames Ward,99087,Te Kāhui Ako o Te Kauaeranga (Thames Community of Learning),-37.129457,175.532751,1.35,4,156,69,49,5,27,6,0,0
1832,Mokoia Intermediate,07 345 9071,07 345 9257,office@mokoia.school.nz,Rawiri Wihapi,http://www.mokoia.school.nz,29 Brent Road,Owhata,Rotorua,P O Box 7025,Te Ngae,Rotorua,3042,Main Urban Area,Intermediate,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Rotorua District,Bay of Plenty Region,Rotorua,Bay of Plenty/Waiariki,Rotorua,Waiariki,Owhata East,Area Outside Ward,99017,Eastern Rotorua Kāhui Ako,-38.137383,176.297507,0.55,5,363,158,179,9,11,6,0,0
1833,Morrinsville Intermediate,07 889 6629,,office@mi.school.nz,Jenny Clark,http://www.mi.school.nz,Elizabeth Avenue,,Morrinsville,Elizabeth Avenue,,Morrinsville,3300,Minor Urban Area,Intermediate,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Matamata-Piako District,Waikato Region,Hamilton,Waikato,Waikato,Hauraki-Waikato,Morrinsville East,Morrinsville Ward,99131,Morrinsville Kāhui Ako,-37.647585,175.534972,0.45,5,336,227,79,6,13,8,3,0
1834,Morrinsville School,07 889 7250,07 889 0017,reception@morrinsville.school.nz,Shay Noonan,http://www.morrinsville.school.nz,Lincoln Street,,Morrinsville,Lincoln Street,,Morrinsville,3300,Minor Urban Area,Contributing,Bilingual Year 7 and Year 8 School,State,Donations should not be requested unless for a school camp,Co-Educational,Matamata-Piako District,Waikato Region,Hamilton,Waikato,Waikato,Hauraki-Waikato,Morrinsville East,Morrinsville Ward,,,-37.654062,175.528028,0.43,3,198,68,97,5,17,10,1,0
1835,Motumaoho School,07 889 7597,07 889 5278,office@motumaoho.school.nz,Tina Baptist,http://motumaoho.school.nz,2101 Hamilton Road,Motumaoho,Morrinsville,2101 State Highway 26 RD 2,,Morrinsville,3372,Rural Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Matamata-Piako District,Waikato Region,Hamilton,Waikato,Waikato,Hauraki-Waikato,Tahuroa,Morrinsville Ward,99131,Morrinsville Kāhui Ako,-37.685307,175.471491,0.39,6,24,19,3,2,0,0,0,0
1836,Mountview School,07 378 8488,07 377 0671,info@mountview.school.nz,Anna Norris,http://www.mountview.school.nz,31 Rangatira Street,,Taupo,31 Rangatira Street,,Taupo,3330,Secondary Urban Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Taupo District,Waikato Region,Rotorua,Bay of Plenty/Waiariki,Taupo,Waiariki,Tauhara,Taupo-Kaingaroa Ward,99020,Taupō Community of Schools,-38.683174,176.092042,0.65,3,327,57,238,10,13,7,2,0
1837,Mt Maunganui Intermediate,07 575 5512,07 575 5513,admin@mtint.school.nz,Melissa Nelson,http://www.mtint.school.nz/,Lodge Avenue,,Mount Maunganui,Lodge Avenue,,Mount Maunganui,3116,Main Urban Area,Intermediate,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Tauranga City,Bay of Plenty Region,Rotorua,Bay of Plenty/Waiariki,Bay of Plenty,Waiariki,Omanu,Mount Maunganui-Papamoa Ward,99064,Mt Maunganui Community of Learning,-37.665523,176.211289,0.55,6,735,469,194,16,22,23,2,9
1838,Mount Maunganui Primary School,07 575 3960,,admin@mtprimary.school.nz,Damien Harris,http://www.mtprimary.school.nz,Orkney Road,,Mount Maunganui,Orkney Road,,Mount Maunganui,3116,Main Urban Area,Contributing,Not Applicable,State,Donations may be requested,Co-Educational,Tauranga City,Bay of Plenty Region,Rotorua,Bay of Plenty/Waiariki,Tauranga,Waiariki,Omanu,Mount Maunganui-Papamoa Ward,99064,Mt Maunganui Community of Learning,-37.649355,176.198696,0.56,9,435,305,84,7,19,16,1,3
1841,Nawton School,07 847 7420,07 847 2452,office@nawton.school.nz,Rubina Charman,http://www.nawton.school.nz,Livingstone Avenue,Nawton,Hamilton,Livingstone Avenue,Nawton,Hamilton,3200,Main Urban Area,Contributing,Bilingual Year 7 and Year 8 School,State,Donations should not be requested unless for a school camp,Co-Educational,Hamilton City,Waikato Region,Hamilton,Waikato,Hamilton West,Hauraki-Waikato,Nawton,West Ward,99035,He Waka Eke Noa (NW Hamilton) Community of Learning,-37.779882,175.241733,0.09,2,489,41,394,25,17,5,7,0
1842,Netherton School,07 862 3847,07 862 3914,principal@netherton.school.nz,Brook Hill,http://www.netherton.school.nz,School Road,Netherton,Paeroa,School Road RD 1,,Paeroa,3671,Rural Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Hauraki District,Waikato Region,Hamilton,Waikato,Coromandel,Hauraki-Waikato,Hauraki Plains,Paeroa Ward,99070,Ohinemuri Community of Learning,-37.340242,175.609845,1.22,5,148,116,29,0,2,0,1,0
1843,Newstead Model School,07 856 5946,,office@newstead.school.nz,Meg Campbell,http://www.newstead.school.nz,429 Morrinsville Road,,Newstead,429 Morrinsville Road RD 6,,Hamilton,3284,Main Urban Area,Contributing,Model School,State,Donations may be requested,Co-Educational,Waikato District,Waikato Region,Hamilton,Waikato,Waikato,Hauraki-Waikato,Eureka,Eureka Ward,99057,Hillcrest Kāhui Ako,-37.776429,175.359004,0.18,10,154,117,21,2,10,3,1,0
1844,Ngahinapouri School,07 825 2701,07 825 2665,office@ngahinapouri.school.nz,Wayne Asplin,http://www.ngahinapouri.school.nz,1185 Kakaramea Road,,Ngahinapouri,1185 Kakaramea Road RD 2,,Ohaupo,3882,Main Urban Area,Full Primary,Not Applicable,State,Donations may be requested,Co-Educational,Waipa District,Waikato Region,Hamilton,Waikato,Taranaki-King Country,Hauraki-Waikato,Ngahinapouri,Pirongia Ward,,,-37.897937,175.205324,0.38,10,180,139,26,4,6,3,2,0
1845,Ngakonui Valley School,07 895 6181,07 895 7386,office@nvs.school.nz,Maria Gillard,http://www.nvs.school.nz,826 Taringamotu Road,,Taumarunui,826 Taringamotu Road RD 4,,Taumarunui,3994,Rural Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Ruapehu District,Manawatu-Wanganui Region,Hamilton,Waikato,Rangitikei,Te Tai Hauauru,Ngapuke,Taumarunui Ward,99201,Taumarunui Kāhui Ako,-38.822018,175.315069,1.98,3,133,60,70,0,2,0,1,0
1846,Ngakuru School,07 333 2841,07 333 2841,office@ngakuru.school.nz,Rachel Weinberg,http://www.ngakuru.school.nz,913 Whirinaki Valley Road,Ngakuru,Rotorua,913 Whirinaki Valley Road RD 1,,Rotorua,3077,Rural Area,Full Primary,Not Applicable,State,Donations may be requested,Co-Educational,Rotorua District,Waikato Region,Rotorua,Bay of Plenty/Waiariki,Rotorua,Waiariki,Ngakuru,Area Outside Ward,99019,Rotorua Central Community of Learning,-38.321380,176.193200,0.93,10,58,45,10,0,0,3,0,0
1847,Te Kura o Ngapuke,07 895 6012,07 895 6015,tari@ngapuke.school.nz,Hemi Te Wano,http://ngapuke.school.nz,2490 Taumarunui-Ngapuke Road,,Taumarunui,2490 Taumarunui-Ngapuke Road RD 4,,Taumarunui,3994,Rural Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Ruapehu District,Manawatu-Wanganui Region,Hamilton,Waikato,Rangitikei,Te Tai Hauauru,Ngapuke,Taumarunui Ward,,,-38.885570,175.417160,1.86,2,30,0,30,0,0,0,0,0
1849,Ngaruawahia School,07 824 8426,07 824 5953,office@ngaruawahia.school.nz,Murray Borrows,http://ngaruawahia.school.nz,Galileo Street,,Ngaruawahia,P O Box 95,,Ngaruawahia,3720,Main Urban Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Waikato District,Waikato Region,Hamilton,Waikato,Waikato,Hauraki-Waikato,Ngaruawahia,Ngaruawahia Ward,99156,Ngāruawāhia Community of Learning,-37.670213,175.151009,0.37,1,84,2,80,1,0,0,1,0
1850,Ngatea School,07 867 7305,07 867 7210,office@ngatea.school.nz,Neil Fraser,http://www.ngatea.school.nz,52 Orchard Road,,Ngatea,P O Box 69,,Ngatea,3541,Minor Urban Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Hauraki District,Waikato Region,Hamilton,Waikato,Coromandel,Hauraki-Waikato,Ngatea,Plains Ward,99015,Hauraki Community of Learning,-37.275290,175.493406,1.29,6,331,236,56,12,17,9,1,0
1851,Ngati Haua School,07 827 3049,07 827 3049,admin@ngatihaua.school.nz,Elaine Hinetai Kereopa,,Pukemoremore Road,,Cambridge,Pukemoremore Road RD 1,,Cambridge,3493,Main Urban Area,Full Primary,Designated Character School,State,Donations should not be requested unless for a school camp,Co-Educational,Waikato District,Waikato Region,Hamilton,Waikato,Waikato,Hauraki-Waikato,Tamahere-Tauwhare,Eureka Ward,99084,Te Kaahui Ako o Tainui,-37.798253,175.478631,0.42,3,115,3,112,0,0,0,0,0
1852,Ngongotaha School,07 357 4531,07 357 4921,,Craig McFadyen,http://ngongotaha.school.nz,22 School Road,Ngongotaha,Rotorua,P O Box 195,Ngongotaha,Rotorua,3041,Main Urban Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Rotorua District,Bay of Plenty Region,Rotorua,Bay of Plenty/Waiariki,Rotorua,Waiariki,Ngongotaha North,Area Outside Ward,99107,Te Maru o Ngongotaha (Rotorua) Community of Learning,-38.079810,176.209652,0.54,4,405,149,229,8,13,6,0,0
1853,Ngutunui School,07 871 9426,07 871 9426,office@ngutunui.school.nz,Cleonie Whyte,http://www.ngutunui.school.nz,400 Ngutunui Road,Puketotara,Pirongia,400 Ngutunui Road RD 6,,Te Awamutu,3876,Rural Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Otorohanga District,Waikato Region,Hamilton,Waikato,Taranaki-King Country,Te Tai Hauauru,Otorohanga Rural West,Kawhia-Tihiroa Ward,,,-38.076128,175.115991,0.82,6,41,26,11,2,2,0,0,0
1854,Nukuhou North School,07 312 3206,07 312 3699,office@nukuhou.school.nz,Josh  Te Aomarere,http://www.nukuhou.school.nz,1647 State Highway 2,,Whakatane,1647 State Highway 2 RD 1,,Waimana,3196,Rural Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Whakatane District,Bay of Plenty Region,Rotorua,Bay of Plenty/Waiariki,East Coast,Waiariki,Urewera,Taneatua-Waimana Ward,99016,Whakatane Community of Learning,-38.126716,177.126406,2.13,3,89,24,63,2,0,0,0,0
1855,Ohaupo School,07 823 6736,07 823 6732,office@ohaupo.school.nz,Susan McLocklan,http://www.ohaupo.school.nz,4010 Great South Road,,Ohaupo,4010 Ohaupo Road RD 1,,Ohaupo,3881,Main Urban Area,Full Primary,Not Applicable,State,Donations may be requested,Co-Educational,Waipa District,Waikato Region,Hamilton,Waikato,Taranaki-King Country,Hauraki-Waikato,Lake Cameron,Pirongia Ward,,,-37.905314,175.315726,0.32,8,204,175,14,0,9,5,1,0
1856,Ohinewai School,07 828 8919,07 828 8918,office@ohinewai.school.nz,Nesan Govender,http://www.ohinewai.school.nz,39 Ohinewai South Road,Ohinewai,Huntly,39 Ohinewai South Road RD 1,,Huntly,3771,Rural Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Waikato District,Waikato Region,Hamilton,Waikato,Waikato,Hauraki-Waikato,Whitikahu,Huntly Ward,99193,Tō Tātou Haerenga,-37.492892,175.157807,0.63,3,145,75,61,5,4,0,0,0
1857,Ohope Beach School,07 312 4617,07 312 5895,office@ohopebeach.school.nz,Cathryn Naera,http://www.ohopebeach.school.nz,170 Pohutukawa Avenue,,Ohope Beach,170 Pohutukawa Avenue,,Ohope,3121,Secondary Urban Area,Contributing,Not Applicable,State,Donations may be requested,Co-Educational,Whakatane District,Bay of Plenty Region,Rotorua,Bay of Plenty/Waiariki,East Coast,Waiariki,Ohope,Whakatane-Ohope Ward,99016,Whakatane Community of Learning,-37.969640,177.049331,1.76,9,267,170,70,1,14,11,1,0
1858,Kuranui Primary School,07 883 4866,07 883 4866,office@kuranui.school.nz,Paula Hastings,http://www.kuranui.school.nz,66 Waiomou Road,,Tirau,66 Waiomou Road RD 2,,Tirau,3485,Rural Area,Contributing,Not Applicable,State,Donations may be requested,Co-Educational,South Waikato District,Waikato Region,Hamilton,Waikato,Waikato,Te Tai Hauauru,Tapapa,Tirau Ward,99104,Matamata Community of Learning,-37.940610,175.838375,0.89,8,56,35,19,1,1,0,0,0
1860,Omanu School,07 575 5868,07 575 5868,office@omanu.school.nz,Brett Larsen,http://www.omanu.school.nz,Tui Street,,Mount Maunganui,Tui Street,,Mount Maunganui,3116,Main Urban Area,Contributing,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Tauranga City,Bay of Plenty Region,Rotorua,Bay of Plenty/Waiariki,Tauranga,Waiariki,Omanu,Mount Maunganui-Papamoa Ward,99064,Mt Maunganui Community of Learning,-37.658579,176.206279,0.56,7,564,408,110,6,20,14,6,0
1861,Te Kura o Ōmarumutu,07 315 8140,07 315 8427,office@omarumutu.school.nz,Jonnina Temple,,141 Omarumutu Road,,Opotiki,Omarumutu Road RD 1,,Opotiki,3197,Rural Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Opotiki District,Bay of Plenty Region,Rotorua,Bay of Plenty/Waiariki,East Coast,Waiariki,Waiotahi,Waioeka-Waiotahi Ward,99037,Ōpōtiki Community of Learning,-37.996520,177.405099,2.80,1,93,1,91,1,0,0,0,0
1862,Omokoroa Point School,07 548 0748,07 548 0748,office@omokoroapoint.school.nz,Sandra Portegys,http://www.omokoroapoint.school.nz,37 Hamurana Road,,Omokoroa,37 Hamurana Road,,Omokoroa,3114,Main Urban Area,Full Primary,Not Applicable,State,Donations may be requested,Co-Educational,Western Bay of Plenty District,Bay of Plenty Region,Rotorua,Bay of Plenty/Waiariki,Coromandel,Waiariki,Omokoroa,Kaimai Ward,,,-37.635821,176.042464,0.85,9,328,245,51,5,10,15,2,0
1863,Omokoroa School,07 548 0755,07 548 0471,reception@omokoroa.school.nz,Craig Pentecost,http://www.omokoroa.school.nz,Plummers Point Road,,Whakamarama,Plummers Point Road RD 2,,Tauranga,3172,Main Urban Area,Full Primary,Not Applicable,State,Donations may be requested,Co-Educational,Western Bay of Plenty District,Bay of Plenty Region,Rotorua,Bay of Plenty/Waiariki,Coromandel,Waiariki,Te Puna,Kaimai Ward,,,-37.672670,176.032159,0.73,10,300,236,37,7,12,6,0,2
1865,Te Wharekura o Maniapoto,07 878 6884,07 878 6372,tumuaki@maniapoto.school.nz,Denise Marshall,http://www.maniapoto.school.nz/,308 Oparure Road,,Te Kuiti,308 Oparure Road RD 5,,Te Kuiti,3985,Rural Area,Composite,Kura Kaupapa Maori,State,Donations should not be requested unless for a school camp,Co-Educational,Waitomo District,Waikato Region,Hamilton,Waikato,Taranaki-King Country,Te Tai Hauauru,Marokopa,Waitomo Rural Ward,99106,Waitomo Arotahi Kāhui Ako,-38.315046,175.116309,1.42,3,117,0,117,0,0,0,0,0
1866,Opotiki School,07 315 6362,,opotikiprimary@opotiki.school.nz,Tony Howe,https://www.opotiki.school.nz/,80-88 Church Street,,Opotiki,Church Street,,Opotiki,3122,Minor Urban Area,Full Primary,Not Applicable,State,Donations should not be requested unless for a school camp,Co-Educational,Opotiki District,Bay of Plenty Region,Rotorua,Bay of Plenty/Waiariki,East Coast,Waiariki,Opotiki,Opotiki Ward,99037,Ōpōtiki Community of Learning,-38.009236,177.284973,2.56,1,274,6,262,5,0,1,0,0
